Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2142723,37666040,2022,E-Katalog 5.0,BLUD,PT VARIAN GLOBAL MANDIRI,E-Purchasing,Pengadaan Barang,CRS317-1G-16S+RM,PAKET SELESAI,11700000,0
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1576253,34767512,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Jalan Bantarujeg - Malausma ( BANKEU PROVINSI )),PAKET SELESAI,198690000,198690000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1406616,35358678,2022,E-Katalog 5.0,APBD,PT. Abadinusa Usahasemesta,E-Purchasing,Pengadaan Barang,"FRESCO Plus Antiseptic Hand Rub, 500 ml",PROSES KONTRAK PPK,4292000,4292000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,1442266,34052595,2022,E-Katalog 5.0,BLUD,PT. HOSPI NIAGA UTAMA,E-Purchasing,Pengadaan Barang,Ultra Low Temperature Freezer DW-FL 270,PAKET SELESAI,65800000,65800000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1406581,35358678,2022,E-Katalog 5.0,APBD,PT Sinaraya Nugraha Ahmadaris Medika,E-Purchasing,Pengadaan Barang,10 cm x 5 m,PROSES KONTRAK PPK,1646000,1646000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,921694,34612679,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Simvastatin tablet/kapsul/kaplet/tablet salut selaput/kaplet salut selaput 10 mg,PROSES KONTRAK PPK,136000,136000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1858253,37659753,2022,Pencatatan,APBDP,CV.DJUMANTARA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Ciborelang - Palabuan (APBD P)),PAKET SELESAI,199252000,199252000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779553,34612679,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Diclofenac sodium/ Natrium diklofenak tablet salut enterikl/kaplet salut enterik 25 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,684000,684000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1091319,34988159,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Patient Monitor Cuff Manset Bayi,PROSES KONTRAK PPK,64939,64939
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1682253,37413510,2022,Pencatatan,APBDP,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Rehabilitasi Jalan Cidulang - Citaman Kab.Majalengka (Pemeliharaan Jalan Cidulang -Citaman Kab. Majalengka) (Bankeu Provinsi)),PAKET SELESAI,199263000,199263000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1820973,34612806,2022,E-Katalog 5.0,APBD,PT. ESSITY HYGIENE AND HEALTH INDONESIA,E-Purchasing,Pengadaan Barang,LEUKOPLAST FIXOMULL Stretch 10cm x 5m,PROSES KONTRAK PPK,11071900,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,372799,33717829,2022,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Ranitidine hydrochloride (HCl)/Ranitidin tablet/kapsul/kaplet 150 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,8500000,8500000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2127829,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ciprofloxacin hydrochloride(HCl)/ Ciprofloxacin Lactate/ Ciprofloxacin/ Siprofloksasin inf 2 mg/ml,PROSES KONTRAK PPK,3674000,3674000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2136273,34612806,2022,E-Katalog 5.0,APBD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,TP Disposable Syringe 3ML with Needle,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,25680000,25680000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,385530,33717829,2022,E-Katalog 5.0,BLUD,PT. NOVELL PHARMACEUTICAL LABORATORIES,E-Purchasing,Pengadaan Barang,Divalproex sodium / Valproat tablet salut enterik/ kaplet salut enterik 250 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5940000,5940000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1541366,34612679,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Ceftriaxone/ Ceftriaxone Sodium/ Seftriakson inj 1.000 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,823500,823500
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1399468,35391150,2022,E-Katalog 5.0,APBD,PT. RAJAWALI NUSINDO,E-Purchasing,Pengadaan Barang,CATGUT CHROM 3/0 HR 30 MM Absorbable Surgical Suture,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,908496,0
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAHRAGA - 2.18.1,1804253,36858908,2022,Pencatatan,APBD,CV AILSA NANDA,Pengadaan Langsung,Pengadaan Barang,Belanja Persediaan untuk dijual/diserahkan-Persediaan untuk dijual/diserahkan kepada masyarakat (PORPROV XIV),PAKET SELESAI,148251600,148251600
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1451116,35148197,2022,E-Katalog 5.0,APBD,PT. COBRA DENTAL INDONESIA,E-Purchasing,Pengadaan Barang,WOODPECKER Curing Light,PROSES KONTRAK PPK,1362000,0
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1529253,32084298,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Pasirhanja - Lemahputih (APBD)),PAKET SELESAI,199235000,199235000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1819253,34079853,2022,Pencatatan,APBD,PT. PURA BARUTAMA,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,PAKET SELESAI,9464490,0
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1365253,34081732,2022,Pencatatan,APBD,CV RAMA PUTERA JAYA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan,PAKET SELESAI,199883000,199883000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1518899,36578709,2022,E-Katalog 5.0,BLUD,PT. Lestari Dini Tunggul,E-Purchasing,Pengadaan Barang,Medicloth - Penutup Kepala(Topi OK Tali),PROSES KONTRAK PPK,2750650,2750650
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1765253,37511995,2022,Pencatatan,APBDP,CV. WIJAYA MEGAH UTAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Persediaan untuk Dijual/Diserahkan-Persediaan untuk Dijual/Diserahkan kepada Masyarakat (Pemeliharaan Jalan Desa Kagok (APBD P)),PAKET SELESAI,199251000,199251000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,5266253,34668236,2022,Tender,APBD,CV. SAPTA TUNGGAL,Tender,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan (Rehabilitasi Ruang Kelas Dengan Tingkat Kerusakan Minimal Sedang Beserta Perabotnya)  (DAK FISIK) Lokasi SD Negeri Sindangkasih I Kecamatan Majalengka,SELESAI,535229287,535229287
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,775782,34612679,2022,E-Katalog 5.0,APBD,PT. Kalventis Sinergi Farma,E-Purchasing,Pengadaan Barang,"Analog insulin long acting inj 100 IU/mL, vial/cartridge disposible/penfill cartridge",PROSES KONTRAK PPK,10680000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1191091,34612679,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Simvastatin tablet/kapsul/kaplet/tablet salut selaput/kaplet salut selaput 20 mg,PROSES KONTRAK PPK,150000,150000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,958502,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Clozapine/ Klozapin tablet/kapsul/kaplet 25 mg,PROSES KONTRAK PPK,4730000,4730000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1293660,35386373,2022,E-Katalog 5.0,APBD,PT. Abadinusa Usahasemesta,E-Purchasing,Pengadaan Barang,Palm Aneroid Sphygmomanometer,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1920000,1920000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1228253,34660125,2022,Pencatatan,APBD,CV JABBAR CONSTRUCTION,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan,PAKET SELESAI,156014000,156014000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1820899,34612806,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Suction Catheter FR 10,PROSES KONTRAK PPK,869000,869000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,1405313,33718318,2022,E-Katalog 5.0,BLUD,PT. TOTAL MEDIKA PERSADA,E-Purchasing,Pengadaan Barang,"Phototherapy Mask Eyecare, N-B",PAKET SELESAI,6316000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1180540,34612679,2022,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Fitomenadion/ Phytomenadion (Vitamin K1) tablet/kapsul/kaplet 10 mg,PROSES KONTRAK PPK,149600,149600
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1473253,31883607,2022,Pencatatan,APBD,CV.BERKAH ABADI,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Dawuan - Majalengka (APBD)),PAKET SELESAI,199288000,199288000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1538010,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Divalproex sodium / Valproat tablet lepas lambat/kapsul lepas lambat 500 mg,PROSES KONTRAK PPK,8526000,8526000
KAB. MAJALENGKA,KECAMATAN MAJALENGKA - 7.01.0.00.0.00.05.0000,1864253,33203515,2022,Pencatatan,APBD,CV ADIDAYA GLOBAL ABADI,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Desa,PAKET SELESAI,69850000,69850000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1800253,37659393,2022,Pencatatan,APBDP,CV. JANGGA TUNGGAL PRAKARSA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Babakansari - Bantarujeg (APBD P)),PAKET SELESAI,199270000,199270000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779295,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Asam ursodeoksikolat/Ursodeoxycholic acid tablet/kapsul/kaplet 250 mg,PROSES KONTRAK PPK,4180710,4180710
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2119536,35358678,2022,E-Katalog 5.0,APBD,PT KASTARA TEKNOLOGI  INTERNASIONAL,E-Purchasing,Pengadaan Barang,I.V Cannula Without Wings and Without Port ( Primacan Alpha 22G/25mm IT0107-22 ),PROSES KONTRAK PPK,4415000,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,787685,35219456,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Simvastatin tablet/kapsul/kaplet/tablet salut selaput/kaplet salut selaput 20 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,15000000,15000000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,768066,35345369,2022,E-Katalog 5.0,APBD,PT. ENDO Indonesia,E-Purchasing,Pengadaan Barang,"Flexi Mask GS-2020 : Adult, Child",PROSES KONTRAK PPK,249480,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1931253,37367013,2022,Pencatatan,APBD,CV. SAKA GLOBAL MANDIRI,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Cetak (Kesehatan pada Usia Pendidikan Dasar),PAKET SELESAI,77672250,77672250
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1543253,32087029,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Salawangi - Lampuyang (APBD)),PAKET SELESAI,199271000,199271000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,582715,35522675,2022,E-Katalog 5.0,APBD,PT. TRISOLAH UTAMA INDONESIA,E-Purchasing,Pengadaan Barang,InFocus Proyektor Classroom,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6950000,0
KAB. MAJALENGKA,SEKRETARIAT DAERAH - ,1755253,33675339,2022,Pencatatan,APBD,CV. ARIMBA KAANGGE ADYTAMA PUTRA,Pengadaan Langsung,Pengadaan Barang,Belanja Persediaan untuk Dijual/Diserahkan-Persediaan untuk Dijual/Diserahkan Lainnya (Sapi Qurban),PAKET SELESAI,192000000,192000000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779432,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Levofloxacin hemihydrate/ Levofloxacin/ Levofloksasin inf 5 mg/mL,PROSES KONTRAK PPK,2474100,2474100
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1520253,32063981,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Munjul - Leuwiseeng (APBD)),PAKET SELESAI,199235000,199235000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,5242253,30936437,2022,Tender,APBD,PT. BAGUS DARAJAT KONSULTAN,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultansi Pengawasan Rekayasa-Jasa Pengawas Pekerjaan Konstruksi Bangunan Gedung (Pengawasan Penataan Pujasera),SELESAI,371794500,371794500
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,921694,34612679,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Cefotaxime sodium/ Cefotaxime/ Sefotaksim serb inj 1.000 mg,PROSES KONTRAK PPK,3420000,3420000
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,5324253,35704992,2022,Tender,APBD,Beta multi teknika,Tender,Jasa Lainnya,Pengadaan Sistem Pemantauan Kualitas Air secara Online dan Otomatis di DAS yang mendukung Food Estate (Bangunan dan Alat) - (DAK Fisik),SELESAI,1234431000,1234431000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2209494,34612679,2022,E-Katalog 5.0,APBD,PT. PRIMESA LABORATORIES INDONESIA,E-Purchasing,Pengadaan Barang,GOMINO,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,52947000,52947000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,874925,35397051,2022,E-Katalog 5.0,APBD,PT. COBRA DENTAL INDONESIA,E-Purchasing,Pengadaan Barang,SUMMIT DENTAL INSTRUMENT,PROSES KONTRAK PPK,2481500,2481500
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1359253,34081682,2022,Pencatatan,APBD,CV MAHARANY,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan,PAKET SELESAI,199980000,199980000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1206253,34765462,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jembatan pada Jalan Kabupaten (Rehabilitasi Jembatan Cimanggu (DAU)),PAKET SELESAI,198307000,198307000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1457253,31568326,2022,Pencatatan,APBD,CV.BERKAH ABADI,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Ciborelang - Palabuan (APBD)),PAKET SELESAI,199232000,199232000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779309,34612679,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Asam askorbat (vitamin C) tablet/kapsul/kaplet 50 mg, kemasan strip/blister ",PROSES KONTRAK PPK,126000,126000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779397,34612679,2022,E-Katalog 5.0,APBD,PT. SATORIA ANEKA INDUSTRI,E-Purchasing,Pengadaan Barang,Glukosa larutan infus 5% 500 mL,PROSES KONTRAK PPK,1988100,1988100
KAB. MAJALENGKA,SEKRETARIAT DAERAH - ,1837253,33672796,2022,Pencatatan,APBD,CV.TRIKOM PERSADA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Belanja Jasa Konsultansi Berorientasi Layanan-Jasa Khusus,PAKET SELESAI,44946675,44946675
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,2101077,37525851,2022,E-Katalog 5.0,BLUD,PT. Medtronic Indonesia,E-Purchasing,Pengadaan Barang,"Curved, Small Jaw, Open Sealer/Divider 16.5 mm - 19 cm/LIGASURE Curved, Small Jaw, Open Sealer/Divider 16.5 mm - 19 cm/LF1212A",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,29345000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779432,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Gliklazid/ Gliclazide tablet/kapsul/kaplet 80 mg,PROSES KONTRAK PPK,3582000,3582000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779403,34612679,2022,E-Katalog 5.0,APBD,PT. Beta Pharmacon,E-Purchasing,Pengadaan Barang,"Analog insulin long acting inj 100 IU/mL, vial/cartridge disposible/penfill cartridge",PROSES KONTRAK PPK,4450000,0
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,2127553,37707761,2022,E-Katalog 5.0,APBD,BERKAH CAHAYA ABADI,E-Purchasing,Pengadaan Barang,Standing Bracket M800B,PAKET SELESAI,99750000,99750000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 5.1.4,5364253,33434125,2022,Tender,APBD,PT.ENGGAL BERSAUDARA JAYA,Tender,Pengadaan Barang,Belanja Modal Electric Generating Set,SELESAI,365000000,365000000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,821537,35219456,2022,E-Katalog 5.0,APBD,PT.Imfarmind Farmasi Industri,E-Purchasing,Pengadaan Barang,Salbutamol sulfate/ Salbutamol tablet/kapsul/kaplet 4 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1890000,1890000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,1868736,33717829,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Spironolactone/ Spironolakton tablet/kapsul/kaplet 25 mg,PAKET SELESAI,1520000,1520000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,998480,34612679,2022,E-Katalog 5.0,APBD,PT. AFIFARMA,E-Purchasing,Pengadaan Barang,Ibuprofen suspensi 100 mg/5 ml,PROSES KONTRAK PPK,223600,223600
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1820827,34612806,2022,E-Katalog 5.0,APBD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,TP Disposable Syringe 50 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1842800,1842800
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,787685,35219456,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Miconazole nitrate/ Miconazole/ Mikonazol krim 2 %,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,19152000,19152000
KAB. MAJALENGKA,KECAMATAN MAJALENGKA - 7.01.0.00.0.00.05.0000,1850253,33214888,2022,Pencatatan,APBD,CV GIRILAWUNGAN,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Desa,PAKET SELESAI,49850000,49850000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1441253,31560788,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Babakan - Palasah (APBD)),PAKET SELESAI,199225000,199225000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2127856,34612679,2022,E-Katalog 5.0,APBD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,"Alprazolam tablet/kapsul/kaplet 0,5 mg	",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,234000,234000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,375524,33717829,2022,E-Katalog 5.0,BLUD,PT. Sampharindo Perdana,E-Purchasing,Pengadaan Barang,Amlodipin/ Amlodipine/ Amlodipine besilate tablet/kapsul/kaplet 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2800000,2800000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,802560,34612679,2022,E-Katalog 5.0,APBD,PT. SATORIA ANEKA INDUSTRI,E-Purchasing,Pengadaan Barang,"Ringer Laktat/Ringer Lactate, @500 mL",PROSES KONTRAK PPK,22890000,22890000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1688253,37413307,2022,Pencatatan,APBDP,CV. ROSANDY ALAM KARYA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten ( Rehabilitasi Jalan Bongas - Enggalwangi XI Kab. Majalengka (Pemeliharaan Jalan Bongas - Enggalwangi XI Kab. Majalengka) (Bankeu Provinsi)),PAKET SELESAI,199252000,199252000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779510,34612679,2022,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Lidocaine Hydrochloride/ Lidocaine/ Lidocain/ Lidokain injeksi 2%,PROSES KONTRAK PPK,211750,211750
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1328115,34612679,2022,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Trifluoperazine hydrochloride (HCl)/ Trifluoperazin tablet salut selaput/kaplet salut selaput 5 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1144000,1144000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779524,34612679,2022,E-Katalog 5.0,APBD,PT.Imfarmind Farmasi Industri,E-Purchasing,Pengadaan Barang,Salbutamol sulfate/ Salbutamol sir 2 mg/5 mL,PROSES KONTRAK PPK,395000,395000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1536402,34612806,2022,E-Katalog 5.0,APBD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,TRO-VENSITE Safety Sine 22G,PROSES KONTRAK PPK,12709500,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,958502,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Clozapine/ Klozapin tablet/kapsul/kaplet 100 mg,PROSES KONTRAK PPK,7976000,7976000
